projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge
10740982,173353,Matt Coronato,CGY,F,Shots On Goal,2.5,standard,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8482679,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.55,11,9,20,0.3667,30,0.6042,OVER,0.1042
10741484,218665,Matthew Tkachuk,FLA,F,Points,2.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8479314,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.1875,3,13,16,0.1875,16,0.2769,OVER,-0.2231
10741762,171515,Evan Rodrigues,FLA,F,Shots On Goal,2.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8478542,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.3,3,7,10,0.4,8,12,20,0.4,30,0.205,OVER,-0.295
10746266,215513,A.J. Greer,FLA,F,Shots On Goal,2.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8478421,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36
10746268,223168,Kevin Bahl,CGY,D,Blocked Shots,2.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,blocked_shots,SKATER,FLA,1,8480860,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
10746270,226754,Morgan Frost,CGY,F,Shots On Goal,2.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8480028,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.2,30,0.1925,OVER,-0.3075
10746275,305792,Olli Maatta,CGY,D,Blocked Shots,2.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,blocked_shots,SKATER,FLA,1,8476874,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,25,0.0,OVER,-0.5
10746278,230116,Seth Jones,FLA,D,Shots On Goal,2.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8477495,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.2667,30,0.2492,OVER,-0.2508
10746286,305208,Victor Olofsson,CGY,F,Shots On Goal,2.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8478109,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.1333,30,0.1508,OVER,-0.3492
10746288,294810,Zach Whitecloud,CGY,D,Blocked Shots,2.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,blocked_shots,SKATER,FLA,1,8480727,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
10740860,57952,Anton Lundell,FLA,F,Shots On Goal,1.5,goblin,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8482113,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.5,5,5,10,0.6,12,8,20,0.6,30,0.485,OVER,-0.015
10740870,218235,Blake Coleman,CGY,F,Shots On Goal,1.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8476399,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.75,15,5,20,0.7,30,0.6675,OVER,0.1675
10740880,57848,Carter Verhaeghe,FLA,F,Shots On Goal,1.5,goblin,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8477409,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.8,8,2,10,0.7,14,6,20,0.6,30,0.685,OVER,0.185
10740886,230678,Mackie Samoskevich,FLA,F,Shots On Goal,1.5,goblin,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8482713,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.5,5,5,10,0.45,9,11,20,0.5333,30,0.3758,OVER,-0.1242
10740895,173353,Matt Coronato,CGY,F,Shots On Goal,1.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8482679,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.8,8,2,10,0.65,13,7,20,0.5,30,0.6675,OVER,0.1675
10740907,267802,Matvei Gridin,CGY,F,Shots On Goal,1.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8484860,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.5556,10,8,18,0.5556,18,0.6239,OVER,0.1239
10740919,218240,Mikael Backlund,CGY,F,Shots On Goal,1.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8474150,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.9,9,1,10,0.7,14,6,20,0.7667,30,0.8167,OVER,0.3167
10740928,218663,Sam Bennett,FLA,F,Shots On Goal,1.5,goblin,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8477935,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.7,7,3,10,0.75,15,5,20,0.8,30,0.7575,OVER,0.2575
10740933,218650,Yegor Sharangovich,CGY,F,Shots On Goal,1.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8481068,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.5,5,5,10,0.55,11,9,20,0.6,30,0.3975,OVER,-0.1025
10741436,215513,A.J. Greer,FLA,F,Shots On Goal,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8478421,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.35,7,13,20,0.4,30,0.5075,OVER,0.0075
10741440,57845,Aaron Ekblad,FLA,D,Points,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8477932,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.1667,30,0.2692,OVER,-0.2308
10741444,57952,Anton Lundell,FLA,F,Points,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8482113,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.15,3,17,20,0.1667,30,0.1092,OVER,-0.3908
10741450,218235,Blake Coleman,CGY,F,Points,1.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8476399,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36
10741454,57848,Carter Verhaeghe,FLA,F,Points,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8477409,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.25,5,15,20,0.1667,30,0.0542,OVER,-0.4458
10741471,230678,Mackie Samoskevich,FLA,F,Points,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8482713,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
10741479,173353,Matt Coronato,CGY,F,Points,1.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8482679,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.1,30,0.0175,OVER,-0.4825
10741483,218665,Matthew Tkachuk,FLA,F,Points,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8479314,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.3125,5,11,16,0.3125,16,0.3431,OVER,-0.1569
10741493,218240,Mikael Backlund,CGY,F,Points,1.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8474150,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1667,30,0.0742,OVER,-0.4258
10741499,305792,Olli Maatta,CGY,D,Blocked Shots,1.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,blocked_shots,SKATER,FLA,1,8476874,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,25,0.0,OVER,-0.5
10741505,218663,Sam Bennett,FLA,F,Points,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8477935,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.2,4,16,20,0.2,30,0.28,OVER,-0.22
10741511,230116,Seth Jones,FLA,D,Points,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8477495,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1333,30,0.1433,OVER,-0.3567
10741513,230116,Seth Jones,FLA,D,Shots On Goal,1.5,goblin,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8477495,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.5,5,5,10,0.55,11,9,20,0.5333,30,0.3908,OVER,-0.1092
10741516,305208,Victor Olofsson,CGY,F,Shots On Goal,1.5,standard,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8478109,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.65,13,7,20,0.5667,30,0.6042,OVER,0.1042
10742742,226754,Morgan Frost,CGY,F,Points,1.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8480028,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1,30,0.1825,OVER,-0.3175
10743120,218665,Matthew Tkachuk,FLA,F,Assists,1.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,CGY,0,8479314,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.125,2,14,16,0.125,16,0.1463,OVER,-0.3537
10743124,267802,Matvei Gridin,CGY,F,Points,1.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8484860,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.0556,1,17,18,0.0556,18,0.0489,OVER,-0.4511
10745792,231996,Joel Farabee,CGY,F,Shots On Goal,1.5,standard,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8480797,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.45,9,11,20,0.4333,30,0.4108,UNDER,0.0892
10745793,218238,Jonathan Huberdeau,CGY,F,Shots On Goal,1.5,standard,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8476456,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.45,9,11,20,0.4667,30,0.5292,OVER,0.0292
10746689,305207,Ryan Strome,CGY,F,Points,1.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8476458,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708
10731165,215513,A.J. Greer,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8478421,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1333,30,0.0708,OVER,-0.4292
10731166,57845,Aaron Ekblad,FLA,D,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8477932,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0667,30,0.0067,OVER,-0.4933
10731167,235429,Adam Klapka,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8483609,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.1,30,0.0175,OVER,-0.4825
10731168,57952,Anton Lundell,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8482113,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.3,30,0.21,OVER,-0.29
10731169,218235,Blake Coleman,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8476399,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.3,6,14,20,0.2333,30,0.2183,OVER,-0.2817
10731170,57848,Carter Verhaeghe,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8477409,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.25,5,15,20,0.2,30,0.0925,OVER,-0.4075
10731171,218703,Connor Zary,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8482074,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.2,30,0.12,OVER,-0.38
10731172,89567,Eetu Luostarinen,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8480185,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1058,OVER,-0.3942
10731173,171515,Evan Rodrigues,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8478542,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.15,3,17,20,0.1,30,0.1025,OVER,-0.3975
10731174,218673,Gustav Forsling,FLA,D,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8478055,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892
10731175,218683,Jesper Boqvist,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8480003,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
10731176,231996,Joel Farabee,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8480797,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.2,30,0.3575,OVER,-0.1425
10731177,230678,Mackie Samoskevich,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8482713,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.0667,30,0.0567,OVER,-0.4433
10731178,173353,Matt Coronato,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8482679,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.1333,30,0.0358,OVER,-0.4642
10731179,218665,Matthew Tkachuk,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8479314,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.3125,5,11,16,0.3125,16,0.3781,OVER,-0.1219
10731180,267802,Matvei Gridin,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8484860,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.1667,3,15,18,0.1667,18,0.1117,OVER,-0.3883
10731181,218240,Mikael Backlund,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8474150,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.2,30,0.0775,OVER,-0.4225
10731182,226754,Morgan Frost,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8480028,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.3,6,14,20,0.2333,30,0.3683,OVER,-0.1317
10731183,222107,Ryan Lomberg,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8479066,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.1333,30,0.1358,OVER,-0.3642
10731184,305207,Ryan Strome,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8476458,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1,30,0.1825,OVER,-0.3175
10731185,218663,Sam Bennett,FLA,F,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8477935,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.3,3,7,10,0.3,6,14,20,0.3333,30,0.4233,OVER,-0.0767
10731187,272311,Uvis Balinskis,FLA,D,Goals,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,CGY,0,8484304,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.1333,30,0.1133,OVER,-0.3867
10731188,305208,Victor Olofsson,CGY,F,Goals,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,goals,SKATER,FLA,1,8478109,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.1667,30,0.1617,OVER,-0.3383
